draft,categories,layout,publication,title,subtitle,image,date,blurb,notes,refs,sources,slug,ext,tags,image_desc
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Eyes on the Prize,,,2000-10-01 04:00:00 +0000,Let business build our Internet for us,,,,0870-eyes-on-the-prize,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Promises Made to Pizza Kids,,,2000-11-01 05:00:00 +0000,Don't blame idealistic hackers for your own failed business plans.,,,,0895-promises-made-to-pizza-kids,.md,,
false,'_categories/journalism.md',article,_publications/adbusters.md,We Are the Programmers,"","",2000-11-10 05:00:00 +0000,"","Date from Dropbox.  
Text from [http://web.archive.org/web/20101128032028/http://rushkoff.com/articles/articles-and-essays/we-are-the-programmers/](http://web.archive.org/web/20101128032028/http://rushkoff.com/articles/articles-and-essays/we-are-the-programmers/ ""http://web.archive.org/web/20101128032028/http://rushkoff.com/articles/articles-and-essays/we-are-the-programmers/"")","","",we-are-the-programmers,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Conforming to the Machine,,,2000-12-01 05:00:00 +0000,"How to bring machines to people, rather than the other way around.",,,,0860-conforming-to-the-machine,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Ten Reasons To Be Happy at the End of the Net’s Worst Year,"","",2000-12-20 05:00:00 +0000,"","[https://www.theguardian.com/technology/2000/dec/21/internetnews.onlinesupplement2](https://www.theguardian.com/technology/2000/dec/21/internetnews.onlinesupplement2 ""https://www.theguardian.com/technology/2000/dec/21/internetnews.onlinesupplement2"")","","",second-sight-1,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Merge This,,,2001-01-01 05:00:00 +0000,An Acquisition by Any Other Name,,,,0886-merge-this,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,See No Evil,,,2001-01-01 05:00:00 +0000,A Self-Censored Internet,,,,0898-see-no-evil,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,The Freak's Table,,,2001-01-01 05:00:00 +0000,"Now that the Internet isn't about dot.com, look who's come out of the woodwork!",,,,0906-the-freaks-table,.md,,
false,'_categories/book-chapters.md',article,_publications/anthologies.md,E: Prescription for Cultural Renaissance,,,2001-01-01 05:00:00 +0000,"Published in *Ecstasy: The Complete Guide*, Edited by Julie Holland, M.D. (Park Street Press, 2001)",,,,0939-e-prescription-for-cultural-renaissance,.md,,
false,'_categories/book-chapters.md',article,_publications/seize-the-day.md,Are You Having a Good Time Yet?,"","",2001-01-01 05:00:00 +0000,"",2001 from CV,"","",are-you-having-a-good-time-yet,.md,,
false,'_categories/book-chapters.md',article,_publications/ecstasy-the-complete-guide.md,E-Prescription for Cultural Renaissance,"","",2001-01-01 05:00:00 +0000,"","Source: [http://www.sterneck.net/drogen/rushkoff-drugs/index.php](http://www.sterneck.net/drogen/rushkoff-drugs/index.php ""http://www.sterneck.net/drogen/rushkoff-drugs/index.php"")

Date: 2001 per CV","","",e-prescription-for-cultural-renaissance,.md,,
false,'_categories/journalism.md',article,_publications/the-edge.md,"Succumbing To Narrative, Or Writing Our Own","","",2001-01-01 05:00:00 +0000,"","[https://www.edge.org/response-detail/11778](https://www.edge.org/response-detail/11778 ""https://www.edge.org/response-detail/11778"")","","",succumbing-to-narrative-or-writing-our-own,.md,,
false,,article,_publications/the-edge.md,Is Nothing Sacred?,"","",2001-01-09 05:00:00 +0000,"","[https://www.edge.org/response-detail/12012](https://www.edge.org/response-detail/12012 ""https://www.edge.org/response-detail/12012"")","","",is-nothing-sacred,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Look at Me,,,2001-03-01 05:00:00 +0000,The Other Side of Internet Voyeurism,,,,0883-look-at-me,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Second Sight,"","",2001-03-21 05:00:00 +0000,"","[https://www.theguardian.com/technology/2001/mar/22/onlinesupplement4](https://www.theguardian.com/technology/2001/mar/22/onlinesupplement4 ""https://www.theguardian.com/technology/2001/mar/22/onlinesupplement4"")","","",second-sight-2,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,"Kafka, Meet Capitalism",,,2001-04-01 05:00:00 +0000,My struggle with getting DSL service from a Telco.,,,,0882-kafka-meet-capitalism,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Why They'll Kill Wap,,,2001-04-01 05:00:00 +0000,The Good Old Days of Text-Only Websites,,,,0923-why-theyll-kill-wap,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Exodus,,,2001-05-01 04:00:00 +0000,From Pyramid-Building to a Global Programmers Union,,,,0868-exodus,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Amateurs Once More,,,2001-06-01 04:00:00 +0000,My Open-Source Novel,,,,0849-amateurs-once-more,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md, Douglas Rushkoff's top 10 books on designer reality,"","",2001-06-06 04:00:00 +0000,"","[https://www.theguardian.com/books/2001/jun/07/bestbooks.politics](https://www.theguardian.com/books/2001/jun/07/bestbooks.politics ""https://www.theguardian.com/books/2001/jun/07/bestbooks.politics"")","","",douglas-rushkoff-s-top-10-books-on-designer-reality,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Remedy Over Revenge,,,2001-07-01 04:00:00 +0000,"How to Solve the Microsoft Case Once, and for All",,,,0896-remedy-over-revenge,.md,,
false,'_categories/journalism.md',article,_publications/yahoo_internet_life.md,The People's Net,,,2001-07-01 04:00:00 +0000,"The Internet is Back, Alive and Well","July 2001 per [https://rushkoff.com/the-peoples-net/](https://rushkoff.com/the-peoples-net/ ""https://rushkoff.com/the-peoples-net/"")",,,0972-the-peoples-net,.md,,
false,'_categories/journalism.md',article,_publications/sportswear_international.md,The Pursuit of Cool,,,2001-07-02 00:00:00 +0000,Introduction to Anti-Hyper-Consumerism,"Summer 2001 per [https://books.google.com/books?id=697I5Kd-p00C&pg=PA168&lpg=PA168&dq=%22pursuit+of+cool%22+%22sportswear%22+rushkoff&source=bl&ots=gdjDNShJWs&sig=ACfU3U3MaesNjMIlH4oi1HUVBIRDEHCmxg&hl=en&sa=X&ved=2ahUKEwj2xPn7idj4AhW-j4kEHYyLBQkQ6AF6BAgCEAM#v=onepage&q=%22pursuit%20of%20cool%22%20%22sportswear%22%20rushkoff&f=false](https://books.google.com/books?id=697I5Kd-p00C&pg=PA168&lpg=PA168&dq=%22pursuit+of+cool%22+%22sportswear%22+rushkoff&source=bl&ots=gdjDNShJWs&sig=ACfU3U3MaesNjMIlH4oi1HUVBIRDEHCmxg&hl=en&sa=X&ved=2ahUKEwj2xPn7idj4AhW-j4kEHYyLBQkQ6AF6BAgCEAM#v=onepage&q=%22pursuit%20of%20cool%22%20%22sportswear%22%20rushkoff&f=false ""https://books.google.com/books?id=697I5Kd-p00C&pg=PA168&lpg=PA168&dq=%22pursuit+of+cool%22+%22sportswear%22+rushkoff&source=bl&ots=gdjDNShJWs&sig=ACfU3U3MaesNjMIlH4oi1HUVBIRDEHCmxg&hl=en&sa=X&ved=2ahUKEwj2xPn7idj4AhW-j4kEHYyLBQkQ6AF6BAgCEAM#v=onepage&q=%22pursuit%20of%20cool%22%20%22sportswear%22%20rushkoff&f=false"")",,,0770-the-pursuit-of-cool,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Second Sight,"","",2001-07-12 04:00:00 +0000,"","[https://www.theguardian.com/technology/2001/jul/12/internetnews.onlinesupplement2](https://www.theguardian.com/technology/2001/jul/12/internetnews.onlinesupplement2 ""https://www.theguardian.com/technology/2001/jul/12/internetnews.onlinesupplement2"")","","",second-sight-3,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Farewell,,,2001-08-01 04:00:00 +0000,Cyberculture is More than a Story,,,,0871-farewell,.md,,
false,'_categories/scholarship.md',article,_publications/telemedium-the-journal-of-media-literacy.md,The War on Networking,"","",2001-09-01 04:00:00 +0000,"","Fall 2001, Vol. 47, No. 3","","",the-war-on-networking,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,To Life,,,2001-09-19 04:00:00 +0000,10 Ways to Understand What Just Happened,Date is based on when this column was emailed (per Dropbox file),,,0918-to-life,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Terror takes aim at the net,"","",2001-09-19 04:00:00 +0000,"When freedom is under threat, it's time to network, says New Yorker Douglas Rushkoff","[https://www.theguardian.com/technology/2001/sep/20/internetnews.onlinesupplement3](https://www.theguardian.com/technology/2001/sep/20/internetnews.onlinesupplement3 ""https://www.theguardian.com/technology/2001/sep/20/internetnews.onlinesupplement3"")","","",terror-takes-aim-at-the-net,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,"When freedom is under threat, it's time to network",,,2001-09-20 04:00:00 +0000,,,,,1019-when-freedom-is-under-threat-its-time-to,.md,,
false,'_categories/journalism.md',article,_publications/yahoo_internet_life.md,Playing God,,,2001-12-01 05:00:00 +0000,The Net and Fundamentalism,,,,0971-playing-god,.md,,
false,'_categories/book-chapters.md',article,_publications/anthologies.md,Playing With Fractals,,,2002-01-01 05:00:00 +0000,"Published in *Sarah Sze*, By Sarah Sze (Center for Curatorial Studies/Bard College, 2002)",,,,0950-playing-with-fractals,.md,,
false,'_categories/book-chapters.md',article,_publications/techtv-s-catalog-of-tomorrow.md,Citizen of the Future,"","",2002-01-01 05:00:00 +0000,"",Date from Amazon,"","",citizen-of-the-future,.md,,
false,'_categories/journalism.md',article,_publications/the-thresher.md,Cyber Reconsidered,Douglas Rushkoff in conversation with R.U. Sirius,"",2002-01-01 05:00:00 +0000,"","2002, date unknown","","",cyber-reconsidered,.md,,
false,'_categories/scholarship.md',article,_publications/journal-of-cognitive-liberties.md,Protest as Perspective,Do We Want a Revolution or a Renaissance?,"",2002-01-01 05:00:00 +0000,"",Source: https://www.cognitiveliberty.org/ccle1/9jcl/Rushkoff_protest.html,"","",protest-as-perspective,.md,,
false,'_categories/journalism.md',article,_publications/reboot.md,Reboot Summit 2002,"","",2002-01-01 05:00:00 +0000,"","","","",reboot-summit-2002,.md,,
false,'_categories/journalism.md',article,_publications/the-edge.md,Why do we tell stories?,"","",2002-01-01 05:00:00 +0000,"","[https://www.edge.org/response-detail/11881](https://www.edge.org/response-detail/11881 ""https://www.edge.org/response-detail/11881"")","","",why-do-we-tell-stories,.md,,
false,'_categories/journalism.md',article,_publications/designing-for-a-digital-world.md,The Digital Renaissance,"","",2002-03-29 05:00:00 +0000,"",Date via Google,"","",the-digital-renaissance,.md,,
false,'_categories/book-chapters.md',article,_publications/when-things-learn.md,Learning a Few Things,"","",2002-04-15 04:00:00 +0000,"","Unknown publication date. Date used is from Dropbox, which was the source for this article.","","",learning-a-few-things,.md,,
false,'_categories/journalism.md',article,_publications/rushkoff.com.md,Renaissance Now?,"","",2002-06-13 04:00:00 +0000,"","[https://rushkoff.com/renaissance-now/](https://rushkoff.com/renaissance-now/ ""https://rushkoff.com/renaissance-now/"")

Date from citation in ""Blogs and the Communications Renaissance"" from Uses of Blogs","","",renaissance-now-1,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Extreme response not a solution,How hackers maintain the net's natural balance.,"",2002-07-17 04:00:00 +0000,"","[https://www.theguardian.com/technology/2002/jul/18/hacking.security](https://www.theguardian.com/technology/2002/jul/18/hacking.security ""https://www.theguardian.com/technology/2002/jul/18/hacking.security"")","","",do-two-wrongs-make-a-right,.md,,
false,'_categories/journalism.md',article,_publications/nyt_syndicate_guardian_of_london.md,Signs of the Times,,,2002-07-25 04:00:00 +0000,The AOL and Time Warner merger was doomed from the start,,,,0953-signs-of-the-times,.md,,
false,'_categories/book-chapters.md',article,_publications/disinformation-the-interviews.md,Open Source Reality,"","",2002-11-01 05:00:00 +0000,"",Date from Amazon,"","",open-source-reality,.md,,
false,'_categories/journalism.md',article,_publications/new_york_times.md,Don't Judge Judaism by the Numbers,,,2002-11-21 01:00:00 +0000,,,,,0938-dont-judge-judaism-by-the-numbers,.md,,
false,'_categories/journalism.md',article,_publications/arthur.md,Three More Hamburgers Until You Can Go Home and Watch TV,"","",2002-12-22 05:00:00 +0000,"","[https://arthurmag.com/2002/12/22/three-more-hamburgers-until-you-can-go-home-and-watch-tv/](https://arthurmag.com/2002/12/22/three-more-hamburgers-until-you-can-go-home-and-watch-tv/ ""https://arthurmag.com/2002/12/22/three-more-hamburgers-until-you-can-go-home-and-watch-tv/"")","","",three-more-hamburgers-until-you-can-go-home-and-watch-tv,.md,,
false,'_categories/journalism.md',article,_publications/open-source-democracy.md,Open Source Democracy,"","",2003-01-01 05:00:00 +0000,"","Source:  [http://www.demos.co.uk/opensourcedemocracy_pdf_media_public.aspx](http://www.demos.co.uk/opensourcedemocracy_pdf_media_public.aspx ""http://www.demos.co.uk/opensourcedemocracy_pdf_media_public.aspx"") (via Wayback Machine)","","",open-source-democracy,.md,,
false,'_categories/book-chapters.md',article,_publications/communication-and-cyberspace-social-interaction-in-an-electronic-environment.md,The Information Arms Race,"","",2003-01-01 05:00:00 +0000,"",2003 on CV,"","",the-information-arms-race,.md,,
false,'_categories/journalism.md',article,_publications/arthur.md,The Whole Planet Is the Museum!,"","",2003-01-01 05:00:00 +0000,"**Author-theorist Douglas Rushkoff takes tea and talks shop with veteran mindboggler/conceptualist/artist/visionary Genesis P-Orridge, best known for his work as co-founder of seminal industrial outfit Throbbing Gristle and leader of neo-primitive-shamanic ravists Psychic TV**","January 2003

Text copied from [https://arthurmag.com/2010/10/28/douglas-rushkoff-and-genesis-p-orridge-conversation-2003/](https://arthurmag.com/2010/10/28/douglas-rushkoff-and-genesis-p-orridge-conversation-2003/ ""https://arthurmag.com/2010/10/28/douglas-rushkoff-and-genesis-p-orridge-conversation-2003/"")","","",the-whole-planet-is-the-museum,.md,,
